current_delinquency_status,ever_30_plus_dpd_in_last_12m,casa_balance_to_emi_ratio_6m,customer_age,salary_to_emi,num_loans_all_product_category,length_of_relationship,max_delinquency_in_last_6m,outstanding_amt_to_gross_amt,family_size,years_of_service,event,casa_balance_to_emi_ratio_6m_g,customer_age_g,salary_to_emi_g,num_loans_all_product_category_g,length_of_relationship_g,outstanding_amt_to_gross_amt_g,family_size_g,years_of_service_g
Not Delinquent,No,1.001706474,35,6.69581002,4,156.0381164,0,0.366783648,1,15,0,0.74-1.11,34-36,4.94+,4-5,4,0.35429-0.37779,1,12-17
Not Delinquent,No,1.509851282,33,1.298326724,5,148.2007046,0,0.366155075,2,8,0,1.11-1.73,32-33,0-2.59,4-5,5,0.35429-0.37779,>1,6-11
Not Delinquent,No,5.009303855,29,3.979875773,4,96.49380473,0,5.617173599,9,13,0,2.9-5.57,28-29,2.59-4.94,4-5,4,>0.78095,>1,12-17
Not Delinquent,Yes,0.629752556,20,4.559245902,3,59.54174497,0,0.641194757,4,6,0,0.49-0.74,18-24,2.59-4.94,3,3,0.37779-0.78095,>1,6-11
Not Delinquent,No,10.36372459,30,4.29301723,4,18.93361005,0,0.776352928,7,6,0,5.57-14.26,30-31,2.59-4.94,4-5,4,0.37779-0.78095,>1,6-11
Not Delinquent,No,1.310716987,52,3.805504655,2,154.1114947,0,5.886073285,8,18,0,1.11-1.73,43+,2.59-4.94,2,2,>0.78095,>1,18-22
Not Delinquent,No,0.041418449,35,2.138883317,16,74.26114586,0,0.043938141,7,32,0,0-0.15,34-36,0-2.59,6+,16,<0.35429,>1,23+
Not Delinquent,No,12.34262946,31,2.919876649,4,118.7852812,0,0.375249088,5,3,0,5.57-14.26,30-31,2.59-4.94,4-5,4,0.35429-0.37779,>1,1-5
Not Delinquent,No,0.345287325,38,2.642754155,5,157.1254211,0,10.61725146,2,9,0,0.31-0.49,37-38,2.59-4.94,4-5,5,>0.78095,>1,6-11
Not Delinquent,No,13.55613194,40,8.413679294,3,15.71408083,0,0.366412797,2,16,0,5.57-14.26,39-42,4.94+,3,3,0.35429-0.37779,>1,12-17
Not Delinquent,No,1.229951677,35,4.890977078,2,113.4168841,0,0.200633093,1,21,0,1.11-1.73,34-36,2.59-4.94,2,2,<0.35429,1,18-22
Not Delinquent,No,18.65121467,37,14.86390221,2,81.46356908,0,0.365065164,4,3,0,14.26+,37-38,4.94+,2,2,0.35429-0.37779,>1,1-5
Not Delinquent,No,0.439313704,44,3.573253207,13,71.62104401,0,0.163887755,3,21,0,0.31-0.49,43+,2.59-4.94,6+,13,<0.35429,>1,18-22
Not Delinquent,No,0.489640637,29,2.732029585,2,105.2215749,0,1.87455739,6,8,0,0.31-0.49,28-29,2.59-4.94,2,2,>0.78095,>1,6-11
Not Delinquent,No,3.912978291,51,0.282482863,2,80.53946789,0,0.203144272,10,7,0,2.9-5.57,43+,0-2.59,2,2,<0.35429,>1,6-11
Not Delinquent,No,6.553603905,38,4.701789485,2,72.88568755,0,0.166490586,1,2,0,5.57-14.26,37-38,2.59-4.94,2,2,<0.35429,1,1-5
Not Delinquent,No,3.362182308,37,0.03797059,5,155.6241472,>0,0.415837872,8,8,0,2.9-5.57,37-38,0-2.59,4-5,5,0.37779-0.78095,>1,6-11
Not Delinquent,No,0.761398396,42,1.545152434,3,73.18637153,0,0.659793802,7,11,0,0.74-1.11,39-42,0-2.59,3,3,0.37779-0.78095,>1,6-11
Not Delinquent,No,11.29004037,20,1.531527589,3,155.6095331,0,0.132638829,10,3,0,5.57-14.26,18-24,0-2.59,3,3,<0.35429,>1,1-5
Not Delinquent,No,13.87563357,38,7.042035563,3,139.4271317,0,0.240928144,2,4,0,5.57-14.26,37-38,4.94+,3,3,<0.35429,>1,1-5
Not Delinquent,No,21.10495077,38,0.922874208,3,152.1772637,0,8.661697647,1,25,0,14.26+,37-38,0-2.59,3,3,>0.78095,1,23+
Not Delinquent,No,11.17395369,31,2.889404004,4,54.62741764,0,0.440656727,2,9,0,5.57-14.26,30-31,2.59-4.94,4-5,4,0.37779-0.78095,>1,6-11
Not Delinquent,No,1.556177973,35,3.366355611,2,129.4698269,>0,0.137814936,10,28,0,1.11-1.73,34-36,2.59-4.94,2,2,<0.35429,>1,23+
Not Delinquent,No,0.76183173,44,0.404911217,2,39.55884649,0,9.965544728,6,5,0,0.74-1.11,43+,0-2.59,2,2,>0.78095,>1,1-5
Not Delinquent,No,0.037542497,40,3.152794185,4,96.13211801,0,0.778378692,7,4,0,0-0.15,39-42,2.59-4.94,4-5,4,0.37779-0.78095,>1,1-5
Not Delinquent,Yes,15.19128054,28,7.850412088,4,55.40361407,0,4.729643161,0,8,0,14.26+,28-29,4.94+,4-5,4,>0.78095,0,6-11
Not Delinquent,No,2.085294057,35,1.276659108,2,113.5936785,0,0.37701888,1,25,0,1.73-2.9,34-36,0-2.59,2,2,0.35429-0.37779,1,23+
Not Delinquent,No,1.097254835,38,1.164157645,5,157.7912557,0,4.689631631,9,22,0,0.74-1.11,37-38,0-2.59,4-5,5,>0.78095,>1,18-22
Not Delinquent,No,0.805690673,48,14.20687992,1,125.080395,0,0.362061052,1,29,0,0.74-1.11,43+,4.94+,1,1,0.35429-0.37779,1,23+
Not Delinquent,No,2.222160343,26,3.283461787,4,156.4830142,0,0.373560098,8,32,0,1.73-2.9,25-27,2.59-4.94,4-5,4,0.35429-0.37779,>1,23+
Not Delinquent,No,0.794497833,51,6.800779216,1,152.369319,0,0.117945919,2,4,0,0.74-1.11,43+,4.94+,1,1,<0.35429,>1,1-5
Not Delinquent,Yes,1.303570053,31,0.253062417,2,72.98296404,0,0.44531484,3,15,0,1.11-1.73,30-31,0-2.59,2,2,0.37779-0.78095,>1,12-17
Not Delinquent,No,1.469889338,32,1.736055821,11,158.9113861,0,0.696450623,1,4,0,1.11-1.73,32-33,0-2.59,6+,11,0.37779-0.78095,1,1-5
Not Delinquent,No,0.081245622,21,2.559097264,5,114.6098915,0,0.50163035,7,9,0,0-0.15,18-24,0-2.59,4-5,5,0.37779-0.78095,>1,6-11
Not Delinquent,No,17.76554927,42,1.964678378,4,57.32763953,0,0.10420474,6,8,0,14.26+,39-42,0-2.59,4-5,4,<0.35429,>1,6-11
Not Delinquent,No,0.345264362,33,4.541393441,2,40.32048271,0,0.494543844,2,19,0,0.31-0.49,32-33,2.59-4.94,2,2,0.37779-0.78095,>1,18-22
Not Delinquent,No,4.852251206,32,11.36756632,2,114.9342966,0,0.49102148,1,28,0,2.9-5.57,32-33,4.94+,2,2,0.37779-0.78095,1,23+
Not Delinquent,No,5.174204838,31,2.395994773,13,159.977706,0,9.581651704,10,4,0,2.9-5.57,30-31,0-2.59,6+,13,>0.78095,>1,1-5
Not Delinquent,No,2.306799048,36,12.00840416,3,54.13832715,0,0.362730231,2,1,0,1.73-2.9,34-36,4.94+,3,3,0.35429-0.37779,>1,1-5
Not Delinquent,No,5.565845433,33,3.200986744,3,4.24150452,0,0.199068407,2,7,0,2.9-5.57,32-33,2.59-4.94,3,3,<0.35429,>1,6-11
Not Delinquent,No,0.025271345,39,1.233392056,5,158.715309,0,0.484615054,1,21,0,0-0.15,39-42,0-2.59,4-5,5,0.37779-0.78095,1,18-22
Not Delinquent,No,2.637678659,45,2.990370072,3,109.4165162,0,0.372291133,1,29,0,1.73-2.9,43+,2.59-4.94,3,3,0.35429-0.37779,1,23+
Not Delinquent,Yes,0.66513507,38,5.444264184,1,155.5226092,0,0.289422548,8,15,0,0.49-0.74,37-38,4.94+,1,1,<0.35429,>1,12-17
Delinquent,No,1.47058777,30,4.106179387,4,149.4810045,0,0.355605169,2,3,0,1.11-1.73,30-31,2.59-4.94,4-5,4,0.35429-0.37779,>1,1-5
Not Delinquent,No,0.725171266,40,10.30139324,5,77.33486541,0,0.363419626,8,13,0,0.49-0.74,39-42,4.94+,4-5,5,0.35429-0.37779,>1,12-17
Not Delinquent,Yes,0.523720863,38,3.91590015,3,154.2729751,0,0.402306514,4,9,0,0.49-0.74,37-38,2.59-4.94,3,3,0.37779-0.78095,>1,6-11
Not Delinquent,No,0.250629977,38,1.321158118,4,131.7927798,0,0.199472023,11,21,0,0.15-0.31,37-38,0-2.59,4-5,4,<0.35429,>1,18-22
Not Delinquent,No,0.079026811,21,1.329013738,3,53.58702828,>0,0.42570221,1,17,0,0-0.15,18-24,0-2.59,3,3,0.37779-0.78095,1,12-17
Not Delinquent,Yes,2.677151782,29,1.52215369,4,159.6018757,>0,0.448162379,1,10,0,1.73-2.9,28-29,0-2.59,4-5,4,0.37779-0.78095,1,6-11
Not Delinquent,No,2.272225193,38,0.841066807,3,155.4650626,0,7.955154885,6,8,0,1.73-2.9,37-38,0-2.59,3,3,>0.78095,>1,6-11
Not Delinquent,No,4.349046203,53,0.363900004,1,66.74042726,0,0.365984969,2,14,0,2.9-5.57,43+,0-2.59,1,1,0.35429-0.37779,>1,12-17
Not Delinquent,No,6.227463039,22,0.278726655,13,135.3569945,>0,0.108213128,9,11,0,5.57-14.26,18-24,0-2.59,6+,13,<0.35429,>1,6-11
Not Delinquent,No,6.337566093,40,3.076758625,2,115.5746,0,0.24448452,8,10,0,5.57-14.26,39-42,2.59-4.94,2,2,<0.35429,>1,6-11
Not Delinquent,No,21.4625221,25,2.9007541,2,29.15115701,0,5.465052557,1,3,0,14.26+,25-27,2.59-4.94,2,2,>0.78095,1,1-5
Not Delinquent,No,4.556807996,30,13.84565717,2,65.27539487,0,0.301768811,5,20,0,2.9-5.57,30-31,4.94+,2,2,<0.35429,>1,18-22
Not Delinquent,Yes,1.282546015,35,3.186450254,8,71.45013613,0,5.153423023,11,7,0,1.11-1.73,34-36,2.59-4.94,6+,8,>0.78095,>1,6-11
Not Delinquent,No,0.436124554,35,4.869563355,4,115.9023174,0,0.359160417,7,18,0,0.31-0.49,34-36,2.59-4.94,4-5,4,0.35429-0.37779,>1,18-22
Not Delinquent,No,1.875020194,28,3.107794596,5,13.35213736,0,0.652328971,0,27,0,1.73-2.9,28-29,2.59-4.94,4-5,5,0.37779-0.78095,0,23+
Not Delinquent,No,1.368588476,28,3.724728061,1,72.95806864,0,3.327614023,1,10,0,1.11-1.73,28-29,2.59-4.94,1,1,>0.78095,1,6-11
Not Delinquent,No,0.848116288,40,0.392674394,3,4.326256387,0,0.36827856,5,30,0,0.74-1.11,39-42,0-2.59,3,3,0.35429-0.37779,>1,23+
Not Delinquent,No,0.988891717,41,7.775971117,11,35.36903957,0,0.359445835,9,13,0,0.74-1.11,39-42,4.94+,6+,11,0.35429-0.37779,>1,12-17
Not Delinquent,No,1.616975146,42,4.719210078,5,151.9692953,>0,0.357704575,3,20,0,1.11-1.73,39-42,2.59-4.94,4-5,5,0.35429-0.37779,>1,18-22
Not Delinquent,No,0.1596219,29,2.037447085,3,89.69407533,0,0.447629503,7,19,0,0.15-0.31,28-29,0-2.59,3,3,0.37779-0.78095,>1,18-22
Not Delinquent,No,0.280272214,37,2.631821162,2,154.4312853,0,0.032051133,2,9,0,0.15-0.31,37-38,2.59-4.94,2,2,<0.35429,>1,6-11
Not Delinquent,No,1.55978784,37,1.221148257,4,21.77414572,0,4.194000656,3,1,0,1.11-1.73,37-38,0-2.59,4-5,4,>0.78095,>1,1-5
Not Delinquent,No,0.102007843,33,3.318205198,2,159.7171588,0,0.364180802,6,13,0,0-0.15,32-33,2.59-4.94,2,2,0.35429-0.37779,>1,12-17
Not Delinquent,No,4.903306771,30,1.223512305,9,91.82487015,0,0.367635236,3,3,0,2.9-5.57,30-31,0-2.59,6+,9,0.35429-0.37779,>1,1-5
Not Delinquent,No,9.313988261,31,5.170389096,1,38.81275561,0,0.354317131,4,10,0,5.57-14.26,30-31,4.94+,1,1,0.35429-0.37779,>1,6-11
Not Delinquent,No,1.311361891,51,5.957878403,2,86.61387885,0,8.416241298,9,29,0,1.11-1.73,43+,4.94+,2,2,>0.78095,>1,23+
Delinquent,No,13.19826297,35,3.610193248,2,146.1608764,0,0.085378633,7,3,0,5.57-14.26,34-36,2.59-4.94,2,2,<0.35429,>1,1-5
Not Delinquent,No,4.806719685,33,3.33926531,2,69.28506286,0,0.356064078,4,15,0,2.9-5.57,32-33,2.59-4.94,2,2,0.35429-0.37779,>1,12-17
Not Delinquent,No,16.57894766,37,3.537455568,4,159.0799753,>0,0.133082863,4,11,0,14.26+,37-38,2.59-4.94,4-5,4,<0.35429,>1,6-11
Not Delinquent,Yes,5.301642451,23,10.57452728,1,85.20960557,0,0.373714253,9,9,0,2.9-5.57,18-24,4.94+,1,1,0.35429-0.37779,>1,6-11
Not Delinquent,No,0.057974762,26,1.157442956,5,73.43030835,0,0.165950843,2,4,0,0-0.15,25-27,0-2.59,4-5,5,<0.35429,>1,1-5
Not Delinquent,No,2.603147592,25,0.137738305,12,151.0839707,0,0.3337519,3,6,0,1.73-2.9,25-27,0-2.59,6+,12,<0.35429,>1,6-11
Not Delinquent,No,23.96181526,41,13.42416321,2,93.69740398,0,0.132253021,1,4,0,14.26+,39-42,4.94+,2,2,<0.35429,1,1-5
Not Delinquent,No,1.197396692,27,0.97838431,4,127.9063763,0,10.35645606,2,13,0,1.11-1.73,25-27,0-2.59,4-5,4,>0.78095,>1,12-17
Not Delinquent,No,0.476060735,42,1.527734759,2,152.9925922,0,1.895096083,5,22,0,0.31-0.49,39-42,0-2.59,2,2,>0.78095,>1,18-22
Not Delinquent,No,5.996539532,33,0.215272951,1,23.43791176,0,0.694910471,9,7,0,5.57-14.26,32-33,0-2.59,1,1,0.37779-0.78095,>1,6-11
Not Delinquent,No,1.089914337,25,1.819670433,2,158.9346199,0,0.150294388,11,29,0,0.74-1.11,25-27,0-2.59,2,2,<0.35429,>1,23+
Not Delinquent,No,0.416331931,38,0.330814131,3,152.5126822,0,0.724351147,2,8,0,0.31-0.49,37-38,0-2.59,3,3,0.37779-0.78095,>1,6-11
Not Delinquent,No,6.461137553,34,4.734197849,2,94.21171336,0,0.063401932,2,8,0,5.57-14.26,34-36,2.59-4.94,2,2,<0.35429,>1,6-11
Not Delinquent,No,1.181076668,51,5.941599904,3,44.61390809,0,2.70735868,2,7,0,1.11-1.73,43+,4.94+,3,3,>0.78095,>1,6-11
Not Delinquent,Yes,5.476742776,40,6.174964918,3,30.05554881,0,0.376494801,1,19,0,2.9-5.57,39-42,4.94+,3,3,0.35429-0.37779,1,18-22
Not Delinquent,No,0.069160055,30,3.343869337,3,71.2010208,>0,0.066654319,4,11,0,0-0.15,30-31,2.59-4.94,3,3,<0.35429,>1,6-11
Not Delinquent,No,6.960976426,31,0.676597401,4,151.5005645,0,0.377701903,1,1,0,5.57-14.26,30-31,0-2.59,4-5,4,0.35429-0.37779,1,1-5
Not Delinquent,No,0.036045035,30,1.243090498,4,68.28552423,0,9.759045581,11,14,0,0-0.15,30-31,0-2.59,4-5,4,>0.78095,>1,12-17
Not Delinquent,No,5.446052459,37,0.681734184,3,157.6221097,0,7.437082053,1,29,0,2.9-5.57,37-38,0-2.59,3,3,>0.78095,1,23+
Not Delinquent,No,8.758467784,26,3.463755574,2,155.7500398,0,4.437082876,2,21,0,5.57-14.26,25-27,2.59-4.94,2,2,>0.78095,>1,18-22
Not Delinquent,No,0.727181516,27,0.944402728,3,66.96636556,0,0.637085944,8,1,0,0.49-0.74,25-27,0-2.59,3,3,0.37779-0.78095,>1,1-5
Not Delinquent,No,2.136908801,45,4.120686726,3,116.9838164,0,3.243998,0,4,0,1.73-2.9,43+,2.59-4.94,3,3,>0.78095,0,1-5
Not Delinquent,No,1.846995404,21,2.981472235,5,48.30436399,0,8.658845991,1,16,0,1.73-2.9,18-24,2.59-4.94,4-5,5,>0.78095,1,12-17
Not Delinquent,No,6.375910613,36,5.67593725,2,61.49534635,0,7.872787228,7,13,0,5.57-14.26,34-36,4.94+,2,2,>0.78095,>1,12-17
Not Delinquent,No,4.688938806,48,13.56845119,3,76.62309821,0,0.640651912,3,14,0,2.9-5.57,43+,4.94+,3,3,0.37779-0.78095,>1,12-17
Not Delinquent,No,2.464343865,52,7.116566689,4,24.63678925,0,0.23126446,2,21,0,1.73-2.9,43+,4.94+,4-5,4,<0.35429,>1,18-22
Not Delinquent,No,8.940915129,38,2.616236797,2,98.39253831,>0,0.148619293,2,4,0,5.57-14.26,37-38,2.59-4.94,2,2,<0.35429,>1,1-5
Not Delinquent,Yes,10.4191198,31,11.89608421,2,23.12613285,0,0.15195504,2,7,0,5.57-14.26,30-31,4.94+,2,2,<0.35429,>1,6-11
Delinquent,No,0.638635701,38,2.863261337,2,87.2828395,0,0.730210563,7,24,0,0.49-0.74,37-38,2.59-4.94,2,2,0.37779-0.78095,>1,23+
Not Delinquent,No,2.54559587,19,1.870286404,13,155.6240282,0,0.50726461,10,20,0,1.73-2.9,18-24,0-2.59,6+,13,0.37779-0.78095,>1,18-22
Not Delinquent,No,0.130459359,34,3.837106467,2,102.9266969,0,0.162948569,2,15,0,0-0.15,34-36,2.59-4.94,2,2,<0.35429,>1,12-17
Not Delinquent,No,13.44278633,29,3.719449629,15,27.48605778,0,0.204836723,4,11,0,5.57-14.26,28-29,2.59-4.94,6+,15,<0.35429,>1,6-11
Not Delinquent,No,3.080972896,28,1.564851943,5,64.467948,0,0.354708716,2,1,0,2.9-5.57,28-29,0-2.59,4-5,5,0.35429-0.37779,>1,1-5
Not Delinquent,No,1.556305488,35,4.349632618,7,75.68784931,0,0.632949153,8,19,0,1.11-1.73,34-36,2.59-4.94,6+,7,0.37779-0.78095,>1,18-22
Not Delinquent,No,0.126980547,27,4.508931784,3,137.828054,0,0.432622374,1,7,0,0-0.15,25-27,2.59-4.94,3,3,0.37779-0.78095,1,6-11
Not Delinquent,No,1.607965006,33,14.03579457,5,106.5159061,0,0.675319232,4,13,0,1.11-1.73,32-33,4.94+,4-5,5,0.37779-0.78095,>1,12-17
Not Delinquent,No,0.707761595,28,3.122235348,13,81.98318036,0,0.363190944,1,26,0,0.49-0.74,28-29,2.59-4.94,6+,13,0.35429-0.37779,1,23+
Not Delinquent,No,1.498833718,37,10.46271775,1,16.78381255,0,10.18163153,9,25,0,1.11-1.73,37-38,4.94+,1,1,>0.78095,>1,23+
Not Delinquent,No,13.61127435,49,0.33019946,1,100.4278214,0,9.225565087,1,1,0,5.57-14.26,43+,0-2.59,1,1,>0.78095,1,1-5
Not Delinquent,No,3.637729454,20,0.04586315,7,12.14578907,0,4.701424856,1,9,0,2.9-5.57,18-24,0-2.59,6+,7,>0.78095,1,6-11
Not Delinquent,No,7.144777937,35,4.741615211,4,156.5971783,>0,0.563981995,2,18,0,5.57-14.26,34-36,2.59-4.94,4-5,4,0.37779-0.78095,>1,18-22
Not Delinquent,No,15.53875383,26,1.60341935,2,129.8562695,0,0.229488878,2,6,0,14.26+,25-27,0-2.59,2,2,<0.35429,>1,6-11
Not Delinquent,No,0.397484781,35,12.63860133,1,73.3914515,0,2.452118262,2,16,0,0.31-0.49,34-36,4.94+,1,1,>0.78095,>1,12-17
Not Delinquent,No,13.04000817,51,0.170069977,3,20.95487166,0,0.050523882,4,14,0,5.57-14.26,43+,0-2.59,3,3,<0.35429,>1,12-17
Not Delinquent,No,0.411928681,40,1.699407986,4,158.9913628,0,0.368419557,4,13,0,0.31-0.49,39-42,0-2.59,4-5,4,0.35429-0.37779,>1,12-17
Not Delinquent,No,0.013810915,38,0.068085948,4,129.2501912,0,0.273525384,2,10,0,0-0.15,37-38,0-2.59,4-5,4,<0.35429,>1,6-11
Not Delinquent,No,13.98262978,22,0.095467233,2,89.85321511,0,0.024865194,1,21,0,5.57-14.26,18-24,0-2.59,2,2,<0.35429,1,18-22
Not Delinquent,No,0.719417176,32,4.220504099,9,149.764233,>0,0.331125827,0,15,0,0.49-0.74,32-33,2.59-4.94,6+,9,<0.35429,0,12-17
Not Delinquent,No,0.396748767,38,3.574022001,1,156.2863319,0,0.330203259,8,2,0,0.31-0.49,37-38,2.59-4.94,1,1,<0.35429,>1,1-5
Not Delinquent,No,4.37643554,26,0.656392949,4,48.91196181,0,0.670723801,8,9,0,2.9-5.57,25-27,0-2.59,4-5,4,0.37779-0.78095,>1,6-11
Not Delinquent,No,0.039977694,28,4.054925527,2,155.9860068,0,0.376501398,2,21,0,0-0.15,28-29,2.59-4.94,2,2,0.35429-0.37779,>1,18-22
Not Delinquent,No,18.31570097,23,4.172199104,15,73.96300994,0,0.453277446,10,28,0,14.26+,18-24,2.59-4.94,6+,15,0.37779-0.78095,>1,23+
Not Delinquent,No,1.714027105,38,1.866158693,3,24.56879101,0,0.347534997,5,15,0,1.11-1.73,37-38,0-2.59,3,3,<0.35429,>1,12-17
Delinquent,No,0.662489889,32,2.040756001,3,113.0955695,0,0.372071966,1,17,0,0.49-0.74,32-33,0-2.59,3,3,0.35429-0.37779,1,12-17
Not Delinquent,No,1.323659494,33,4.741283643,5,95.74245482,0,0.367873443,7,13,0,1.11-1.73,32-33,2.59-4.94,4-5,5,0.35429-0.37779,>1,12-17
Not Delinquent,No,0.423989116,28,8.347441084,5,46.8738698,0,0.299856655,1,9,0,0.31-0.49,28-29,4.94+,4-5,5,<0.35429,1,6-11
Not Delinquent,No,0.7378198,38,4.289154437,4,114.146624,0,0.405349358,1,2,0,0.49-0.74,37-38,2.59-4.94,4-5,4,0.37779-0.78095,1,1-5
Not Delinquent,No,18.88500405,32,7.692369619,4,152.7909971,0,0.368278683,8,8,0,14.26+,32-33,4.94+,4-5,4,0.35429-0.37779,>1,6-11
Not Delinquent,No,0.252839624,33,3.438283286,1,56.24372645,0,0.695220166,2,18,0,0.15-0.31,32-33,2.59-4.94,1,1,0.37779-0.78095,>1,18-22
Not Delinquent,No,1.073334854,33,1.078846945,4,158.6043278,0,0.353412085,10,31,0,0.74-1.11,32-33,0-2.59,4-5,4,<0.35429,>1,23+
Not Delinquent,No,0.844928562,30,4.021773006,3,158.1516964,0,0.254936119,11,2,0,0.74-1.11,30-31,2.59-4.94,3,3,<0.35429,>1,1-5
Not Delinquent,No,10.96682392,21,1.615903739,2,8.528342789,0,0.35693483,1,9,0,5.57-14.26,18-24,0-2.59,2,2,0.35429-0.37779,1,6-11
Not Delinquent,Yes,0.436843509,23,2.974132237,4,73.11711019,0,8.94609962,6,3,0,0.31-0.49,18-24,2.59-4.94,4-5,4,>0.78095,>1,1-5
Not Delinquent,No,2.682042511,40,9.395741125,2,82.25511721,0,0.102746128,2,10,0,1.73-2.9,39-42,4.94+,2,2,<0.35429,>1,6-11
Not Delinquent,No,1.202784908,47,0.196777091,2,159.1615618,0,0.294491274,9,21,0,1.11-1.73,43+,0-2.59,2,2,<0.35429,>1,18-22
Not Delinquent,No,0.284295828,24,1.170391995,3,137.5070349,0,8.996443637,7,1,0,0.15-0.31,18-24,0-2.59,3,3,>0.78095,>1,1-5
Not Delinquent,No,6.731612958,41,0.487665841,1,147.8624552,0,0.644559209,10,7,0,5.57-14.26,39-42,0-2.59,1,1,0.37779-0.78095,>1,6-11
Not Delinquent,No,6.721801714,23,0.451412736,1,156.4550383,0,10.69122242,2,3,0,5.57-14.26,18-24,0-2.59,1,1,>0.78095,>1,1-5
Not Delinquent,No,7.416577126,32,3.47182062,2,155.7165887,0,0.055477509,8,17,0,5.57-14.26,32-33,2.59-4.94,2,2,<0.35429,>1,12-17
Not Delinquent,No,13.34751235,35,4.361567941,2,77.36134379,0,0.738428092,7,17,0,5.57-14.26,34-36,2.59-4.94,2,2,0.37779-0.78095,>1,12-17
Not Delinquent,No,3.98037623,26,9.203197591,7,47.57643797,>0,0.58527801,3,14,0,2.9-5.57,25-27,4.94+,6+,7,0.37779-0.78095,>1,12-17
Not Delinquent,No,0.423050624,28,3.360409178,6,9.002731982,0,0.359739042,1,15,0,0.31-0.49,28-29,2.59-4.94,6+,6,0.35429-0.37779,1,12-17
Not Delinquent,No,0.008320244,36,4.547148155,1,122.0619897,0,0.364392013,10,32,0,0-0.15,34-36,2.59-4.94,1,1,0.35429-0.37779,>1,23+
Not Delinquent,No,23.00983418,26,7.424909156,2,103.507222,0,9.86023146,4,21,0,14.26+,25-27,4.94+,2,2,>0.78095,>1,18-22
Not Delinquent,No,0.377097495,35,4.588082194,4,156.6747614,0,0.121495775,10,16,0,0.31-0.49,34-36,2.59-4.94,4-5,4,<0.35429,>1,12-17
Not Delinquent,No,21.32260675,31,12.84049587,2,155.4411573,0,0.537554054,6,3,0,14.26+,30-31,4.94+,2,2,0.37779-0.78095,>1,1-5
Not Delinquent,No,23.68180277,27,14.03825534,2,159.9871021,0,0.699654789,10,9,0,14.26+,25-27,4.94+,2,2,0.37779-0.78095,>1,6-11
Not Delinquent,Yes,12.49725606,26,2.917761948,3,154.1290701,0,9.583130446,2,4,0,5.57-14.26,25-27,2.59-4.94,3,3,>0.78095,>1,1-5
Not Delinquent,No,3.493560462,27,0.895729784,4,152.7835866,0,0.771539989,8,12,0,2.9-5.57,25-27,0-2.59,4-5,4,0.37779-0.78095,>1,12-17
Not Delinquent,Yes,0.185026404,26,4.633996187,4,5.389026281,0,0.357227528,5,3,0,0.15-0.31,25-27,2.59-4.94,4-5,4,0.35429-0.37779,>1,1-5
Not Delinquent,No,0.696814573,32,5.639298388,3,151.6095769,0,0.148546288,6,15,0,0.49-0.74,32-33,4.94+,3,3,<0.35429,>1,12-17
Not Delinquent,No,0.857025043,30,11.47491572,3,19.71465378,0,3.486112229,10,28,0,0.74-1.11,30-31,4.94+,3,3,>0.78095,>1,23+
Not Delinquent,No,0.375071344,30,1.681015886,4,154.4673578,0,0.047154082,8,16,0,0.31-0.49,30-31,0-2.59,4-5,4,<0.35429,>1,12-17
Not Delinquent,No,0.344237518,34,1.557748318,4,153.0330947,0,0.694987972,2,11,0,0.31-0.49,34-36,0-2.59,4-5,4,0.37779-0.78095,>1,6-11
Not Delinquent,No,16.93374411,30,3.638091144,4,97.5286357,0,6.962148282,5,14,0,14.26+,30-31,2.59-4.94,4-5,4,>0.78095,>1,12-17
Not Delinquent,No,0.017116245,30,0.527480735,4,151.9203634,0,0.677730078,0,29,0,0-0.15,30-31,0-2.59,4-5,4,0.37779-0.78095,0,23+
Not Delinquent,Yes,1.354250211,26,5.995682009,2,1.867923409,0,0.010270701,7,21,0,1.11-1.73,25-27,4.94+,2,2,<0.35429,>1,18-22
Not Delinquent,No,0.093799982,33,10.03354208,3,159.4458605,>0,0.063029564,1,27,0,0-0.15,32-33,4.94+,3,3,<0.35429,1,23+
Not Delinquent,No,0.27835006,33,9.401472361,9,42.28177488,0,0.374504624,10,7,0,0.15-0.31,32-33,4.94+,6+,9,0.35429-0.37779,>1,6-11
Not Delinquent,Yes,0.331305718,32,13.95368001,2,158.1612335,0,0.462453244,1,13,0,0.31-0.49,32-33,4.94+,2,2,0.37779-0.78095,1,12-17
Not Delinquent,No,2.187233878,51,4.360113475,5,61.67271231,0,0.365461419,11,16,0,1.73-2.9,43+,2.59-4.94,4-5,5,0.35429-0.37779,>1,12-17
Not Delinquent,No,0.138055439,30,2.192904776,5,49.66231521,0,0.371362039,2,21,0,0-0.15,30-31,0-2.59,4-5,5,0.35429-0.37779,>1,18-22
Not Delinquent,Yes,5.416697167,36,2.82701991,4,155.3924389,0,0.449014829,1,7,0,2.9-5.57,34-36,2.59-4.94,4-5,4,0.37779-0.78095,1,6-11
Not Delinquent,No,20.4730342,38,4.524424728,2,79.11786515,0,0.37024951,2,18,0,14.26+,37-38,2.59-4.94,2,2,0.35429-0.37779,>1,18-22
Not Delinquent,No,0.400700668,50,12.35563671,2,6.945188658,>0,0.500461567,3,16,0,0.31-0.49,43+,4.94+,2,2,0.37779-0.78095,>1,12-17
Not Delinquent,No,10.33683545,27,12.83680473,9,40.96156,0,0.510825572,4,11,0,5.57-14.26,25-27,4.94+,6+,9,0.37779-0.78095,>1,6-11
