S_NUM,account_type,age,customer_relation_time_months,avg_time_cr_tx_60_days,total_cr_amt_30_days,num_unq_rx_90_days,ratio_cr_30to90_days,education,income,num_cards,Target_IBAN_Dig_acc,fraud_flag
5515,individual,41,11,51,40047,1,0.532609644,Graduate,47617,1,N,0
5516,companies,51,126,23,42596,0,0.341330559,High School,706,2,N,0
5517,govt,31,126,73,20267,0,0.460093059,Graduate,36000,1,N,0
5518,companies,50,7,12,41371,0,0.27639773,Graduate,3298,1,N,0
5519,govt,29,74,73,30516,2,0.348647994,Graduate,2841,1,Y,0
5520,govt,36,67,36,46823,0,0.98570772,Graduate,56890,2,N,0
5521,govt,43,28,31,41600,0,0.394092652,Graduate,19631,1,N,0
5522,companies,45,95,53,31384,1,0.699360847,High School,82638,1,N,0
5523,companies,47,214,34,33596,0,0.952890774,Graduate,1567,1,N,0
5524,companies,19,131,73,1803,0,0.117472512,High School,4563,1,N,0
5525,govt,30,223,50,12050,2,0.246585648,High School,92230,3,Y,0
5526,govt,57,148,3,24467,0,0.648213057,Graduate,14081,1,Y,0
5527,individual,31,153,60,8710,2,0.365165284,Graduate,27595,2,N,0
5528,companies,33,32,73,12503,0,0.484779153,Post Graduate,15594,1,Y,0
5529,govt,29,26,26,6042,3,0.680693908,Graduate,7035,1,Y,0
5530,individual,21,15,41,46190,1,0.4860599,High School,42805,2,Y,0
5531,govt,53,233,26,45697,0,0.539677088,Post Graduate,11557,1,N,0
5532,companies,32,115,38,25526,1,0.229858264,Graduate,7055,1,Y,0
5533,individual,43,226,25,44002,0,0.466715,Graduate,10252,1,Y,0
5534,govt,34,72,26,2686,4,0.372269389,Graduate,7698,1,N,0
5535,individual,25,113,13,14654,1,0.380621129,Graduate,9858,2,Y,0
5536,individual,24,138,73,13903,2,0.226430972,Graduate,18076,1,N,0
5537,individual,27,55,73,66551,1,0.108818533,Graduate,18315,1,N,0
5538,govt,27,170,16,34358,0,0.329643032,Graduate,15869,1,N,0
5539,govt,34,228,73,43286,2,0.100837108,Graduate,26615,1,N,0
5540,individual,16,77,17,42084,6,0.482400306,Graduate,29565,1,Y,0
5541,companies,16,220,24,42626,0,0.926047321,High School,718,1,Y,0
5542,govt,42,218,73,32164,0,0.233817483,Graduate,9628,1,N,0
5543,companies,34,43,73,10352,1,0.942745454,Graduate,47821,1,N,0
5544,govt,32,13,73,47274,0,0.961534134,Graduate,7548,1,N,0
5545,individual,33,176,5,12274,0,0.562926142,Graduate,13242,1,Y,0
5546,individual,35,206,73,9489,2,0.736949932,Graduate,97331,1,N,0
5547,individual,37,186,70,14850,0,0.610033843,Graduate,13908,1,N,0
5548,companies,32,62,66,33325,0,0.0798951,Graduate,2837,2,N,0
5549,individual,42,5,62,20628,0,0.223713302,High School,32269,1,N,0
5550,companies,25,80,73,21317,1,0.043933253,Graduate,21133,1,Y,0
5551,govt,49,72,0,48129,0,0.603706046,Graduate,13934,3,Y,0
5552,individual,65,233,73,22742,3,0.370518285,High School,24777,1,N,0
5553,govt,49,17,73,2057,1,0.694877576,Graduate,14422,1,N,0
5554,individual,48,182,73,28424,0,0.368001678,Graduate,7135,1,Y,0
5555,companies,60,28,40,33252,0,0.57705661,Graduate,70808,1,Y,0
5556,individual,25,45,17,9958,0,0.321504017,Graduate,8184,1,N,0
5557,individual,27,26,73,19836,2,0.242002734,Graduate,31352,1,N,0
5558,individual,28,229,73,10464,0,0.170453813,High School,254,1,Y,0
5559,companies,29,166,73,62853,2,0.418175526,Graduate,8250,1,Y,0
5560,companies,25,102,73,4548,1,0.350956841,High School,36983,4,N,0
5561,govt,62,117,73,66142,2,0.581513004,High School,6012,1,N,0
5562,govt,52,43,73,8202,0,0.635139891,Graduate,2892,1,N,0
5563,individual,23,107,53,14868,2,0.530293464,Graduate,20390,1,N,0
5564,individual,38,76,16,13387,0,0.322121689,Graduate,941,1,Y,0
5565,govt,24,168,22,24765,1,0.458216409,Graduate,4221,1,N,0
5566,govt,45,106,23,7168,0,0.688312469,Graduate,9932,1,N,0
5567,individual,70,233,73,6680,4,0.132820486,Graduate,10430,1,Y,0
5568,govt,22,229,73,9759,1,0.4248213,Graduate,1041,1,N,0
5569,companies,34,134,18,32530,1,0.982143718,High School,38540,1,N,0
5570,companies,24,61,37,48678,1,0.235383531,Graduate,27631,1,N,0
5571,companies,26,41,73,20663,2,0.007858117,Graduate,1656,1,Y,0
5572,govt,33,26,73,5858,1,0.418260997,Graduate,44868,1,Y,0
5573,govt,54,13,0,20396,0,0.213821273,Graduate,17581,1,N,0
5574,govt,41,232,73,45170,2,0.592281159,Graduate,85583,1,N,0
5575,govt,18,151,27,21610,1,0.188200079,High School,3999,1,Y,0
5576,companies,68,23,73,47638,0,0.427991813,Graduate,39253,1,N,0
5577,companies,43,28,43,44254,2,0.344413944,Graduate,2669,1,N,0
5578,govt,37,27,20,38818,0,0.831188034,Graduate,23807,1,N,0
5579,individual,29,0,58,112863,1,0.368843547,Graduate,42399,3,N,0
5580,companies,19,22,63,79080,1,0.144831446,High School,18244,1,N,0
5581,individual,29,161,41,36868,0,0.361258966,Graduate,5555,1,Y,0
5582,companies,23,166,69,48521,0,0.366282627,Graduate,25884,1,N,0
5583,companies,16,13,73,37222,0,0.309825091,Graduate,23714,1,Y,0
5584,individual,45,178,58,39216,0,0.202364757,Graduate,27595,1,N,0
5585,govt,20,134,25,25444,1,0.325392651,High School,73,1,N,0
5586,individual,41,57,73,8399,0,0.082011638,High School,49679,1,Y,0
5587,companies,59,64,7,35789,1,0.452523339,Graduate,12755,1,Y,0
5588,individual,30,34,55,48009,1,0.15722997,Graduate,10888,1,Y,0
5589,govt,25,126,73,884231,1,0.228615668,Graduate,13485,1,N,0
5590,individual,53,179,61,6518,3,0.215897464,Graduate,2820,1,Y,0
5591,govt,41,8,73,18447,0,0.55231817,High School,34397,2,N,0
5592,companies,18,208,16,19345,0,0.315558697,Graduate,28772,1,N,0
5593,govt,30,51,14,27594,2,0.227614081,Graduate,8146,1,Y,0
5594,companies,30,36,10,43666,1,0.302426463,Graduate,31360,1,N,0
5595,govt,36,129,47,38468,3,0.522653508,Graduate,375,1,N,0
5596,companies,44,207,73,5413,0,0.190705254,Graduate,46281,1,N,0
5597,companies,44,239,59,2496,0,0.116066846,Graduate,18624,1,Y,0
5598,companies,30,115,23,42179,1,0.330317825,Graduate,29484,1,N,0
5599,govt,44,2,27,21757,1,0.422838376,High School,24787,1,Y,0
5600,companies,29,15,23,2550,1,0.291932181,Graduate,7204,1,N,0
5601,individual,27,202,47,24938,0,0.598201706,High School,28423,1,Y,0
5602,govt,33,79,0,14168,0,0.262412737,Graduate,3012,1,N,0
5603,govt,42,147,24,24625,2,0.463486364,Graduate,1269,1,Y,0
5604,companies,21,164,73,14878,0,0.652603226,Graduate,6175,1,N,0
5605,govt,36,189,48,25429,0,0.330253717,Graduate,39576,1,N,0
5606,individual,33,217,7,25831,0,0.218034435,Graduate,35580,1,Y,0
5607,companies,41,19,73,12482,0,0.854357905,Graduate,5960,1,N,0
5608,individual,55,98,73,28954,2,0.918162338,Graduate,19497,1,Y,0
5609,individual,33,172,68,96435,1,0.501999277,Graduate,4726,1,Y,0
5610,govt,41,198,0,2920,0,0.535654978,Graduate,2287,1,Y,0
5611,companies,37,185,23,47983,1,0.429240281,Graduate,25693,1,N,0
5612,companies,15,20,73,20239,0,0.724643813,Graduate,32963,1,N,0
5613,govt,48,198,73,99324,2,0.526108094,Post Graduate,7336,1,N,0
5614,individual,28,17,73,41503,1,0.447850465,Graduate,5414,1,N,0
5615,individual,45,73,44,8760,1,0.435215795,Graduate,2577,1,N,0
5616,govt,48,194,58,28176,1,0.516022508,Graduate,17942,1,N,0
5617,govt,30,69,73,46547,1,0.571139602,Graduate,58567,1,Y,0
5618,govt,43,42,19,11905,0,0.223009286,Graduate,22792,1,Y,0
5619,individual,30,104,5,235,6,0.413878536,Graduate,25125,1,N,0
5620,companies,22,4,73,1603,0,0.248760915,Graduate,13821,1,Y,0
5621,govt,22,121,28,22185,0,0.034754178,Graduate,5859,1,Y,0
5622,individual,18,167,17,27282,2,0.485633589,High School,15373,2,N,0
5623,companies,33,77,53,16614,0,0.346895817,Graduate,26238,1,N,0
5624,individual,68,87,73,33395,1,0.984014807,Graduate,28702,1,Y,0
5625,companies,54,83,9,35848,0,0.340672758,Graduate,28424,1,N,0
5626,companies,36,90,53,3910,0,0.35255758,Graduate,25226,1,Y,0
5627,individual,43,4,73,10551,1,0.53887735,High School,42298,1,Y,0
5628,companies,45,161,27,95523,0,0.942449481,Graduate,36587,1,N,0
5629,companies,30,151,23,10781,0,0.286105337,Graduate,4867,1,N,0
5630,individual,34,31,73,139562,3,0.349817825,Graduate,9133,1,Y,0
5631,individual,40,155,73,41340,1,0.394262396,Graduate,3725,1,Y,0
5632,individual,29,157,64,17790,1,0.75071397,Graduate,3112,1,N,0
5633,companies,43,147,26,7955,2,0.075937588,Graduate,29022,1,N,0
5634,govt,44,99,73,18836,0,0.245974305,Graduate,17570,1,N,0
5635,companies,27,141,73,104447,0,0.206903458,Graduate,13132,1,N,0
5636,companies,38,224,31,2719,0,0.265649792,Graduate,1438,1,N,0
5637,individual,18,209,49,3473,1,0.377821812,Graduate,47114,1,Y,0
5638,companies,48,194,73,44676,0,0.517959556,Graduate,90012,1,Y,0
5639,companies,68,136,46,10047,1,0.389471282,Graduate,3074,1,N,0
5640,govt,17,131,73,16818,3,0.302202162,Graduate,46387,1,N,0
5641,companies,38,132,0,21219,1,0.060253596,Graduate,47733,1,N,0
5642,individual,48,55,67,28111,1,0.052397326,Graduate,1747,1,N,0
5643,individual,37,30,6,40840,1,0.554462448,Graduate,46729,3,Y,0
5644,govt,24,92,30,6887,2,0.329778223,Graduate,17432,1,N,0
5645,individual,25,10,29,72801,1,0.385963915,Graduate,16826,2,Y,0
5646,individual,58,204,26,46847,0,0.434266356,Graduate,3790,1,N,0
5647,govt,43,120,73,3212,2,0.440931227,Graduate,282,1,Y,0
5648,companies,22,148,70,43384,0,0.37486842,Graduate,9384,2,Y,0
5649,individual,53,117,25,22249,0,0.128295678,Graduate,11517,1,N,0
5650,govt,44,208,30,8390,4,0.341211273,Graduate,8691,1,N,0
5651,individual,32,47,73,21170,0,0.334818233,Graduate,44783,1,N,0
5652,individual,31,143,73,33228,0,0.638659484,Graduate,8429,1,N,0
5653,govt,44,11,73,81757,0,0.466671801,Graduate,4850,1,N,0
5654,govt,64,54,16,20831,0,0.553645876,Graduate,46410,1,Y,0
5655,govt,75,92,31,3754,0,0.3809955,Graduate,18714,1,Y,0
5656,companies,38,114,73,17491,2,0.94255519,Graduate,16447,1,Y,0
5657,individual,30,71,28,33354,1,0.912741212,Graduate,4251,1,Y,0
5658,individual,33,36,1,330,1,0.384562825,Graduate,34862,1,Y,0
5659,govt,43,164,73,3847,0,0.315847723,Graduate,11769,1,N,0
5660,companies,48,223,24,31658,1,0.364147291,Graduate,79543,1,Y,0
5661,govt,44,163,48,14757,0,0.207605287,Graduate,11083,1,Y,0
5662,govt,42,26,8,45985,0,0.010963956,Graduate,9869,1,N,0
5663,individual,26,45,73,29569,0,0.329620718,High School,4800,1,N,0
5664,individual,36,12,12,16734,0,0.32625552,Graduate,2730,1,Y,0
5665,govt,32,150,24,230744,0,0.478972298,Graduate,23090,2,Y,0
5666,individual,43,113,72,3002,1,0.526095739,Graduate,4584,1,N,0
5667,individual,34,205,19,41721,0,0.264517775,Graduate,1610,1,N,0
5668,govt,40,115,73,49849,0,0.280357524,Graduate,25456,1,N,0
5669,individual,42,132,35,21064,0,0.614080884,Graduate,2030,1,N,0
5670,companies,24,149,21,30804,0,0.255977225,Graduate,11941,1,N,0
5671,companies,16,203,13,13784,0,0.237622066,Graduate,29321,1,N,0
5672,companies,26,230,73,3539,0,0.342280899,Graduate,7454,1,N,0
5673,govt,28,223,73,35530,1,0.473368262,Graduate,4380,1,Y,0
5674,individual,19,224,73,47659,2,0.506901108,Graduate,32472,1,Y,0
5675,companies,20,90,17,224506,0,0.387717085,High School,6689,1,Y,0
5676,individual,21,34,9,37930,1,0.700894915,High School,15210,1,Y,0
5677,individual,28,17,37,21414,1,0.352305066,Graduate,108,1,N,0
5678,companies,34,181,73,44606,0,0.19970175,High School,22783,1,Y,0
5679,govt,21,59,6,42135,3,0.464323164,Graduate,8808,1,N,0
5680,companies,27,236,18,18824,0,0.229519943,Graduate,4483,1,N,0
5681,govt,22,87,24,36062,0,0.416084393,Graduate,7208,1,Y,0
5682,companies,40,33,73,2005,4,0.180424096,Graduate,6227,1,N,0
5683,companies,22,155,58,22123,0,0.18367186,High School,9484,1,Y,0
5684,individual,67,72,21,17365,3,0.944183248,Graduate,10935,1,N,0
5685,individual,62,21,73,169622,0,0.354879513,Graduate,33908,1,N,0
5686,govt,20,98,73,20143,0,0.350817504,Graduate,33870,1,N,0
5687,companies,43,225,73,27138,2,0.544644844,Graduate,45767,1,N,0
5688,companies,48,193,36,17510,0,0.269413952,Graduate,3843,1,N,0
5689,companies,26,161,30,866,0,0.936608481,High School,1713,1,N,0
5690,companies,15,227,52,39966,3,0.272549641,High School,3705,1,N,0
5691,companies,35,145,73,42649,0,0.52432438,Graduate,6540,1,N,0
5692,companies,41,4,73,119918,0,0.338183038,Graduate,3698,2,N,0
5693,individual,41,208,73,36148,2,0.526929765,Post Graduate,2994,1,Y,0
5694,govt,42,66,47,25390,2,0.575300476,Graduate,2701,1,N,0
5695,individual,29,10,73,5084,3,0.58650968,Graduate,14029,1,Y,0
5696,individual,18,35,73,47515,1,0.230728995,High School,718,1,N,0
5697,companies,16,119,60,44646,1,0.519795992,High School,10972,1,N,0
5698,govt,33,3,40,49468,0,0.326427284,Graduate,7560,1,N,0
5699,companies,71,171,73,9058,1,0.215905282,Graduate,284,1,N,0
5700,individual,19,20,53,12869,4,0.383124364,High School,15992,1,N,0
5701,individual,59,7,48,13804,0,0.307030526,Graduate,7731,1,N,0
5702,individual,43,128,73,17605,0,0.275230209,Graduate,22317,1,N,0
5703,individual,35,205,28,10373,0,0.189901574,Graduate,23232,1,N,0
5704,individual,29,232,50,32007,0,0.541199996,Graduate,3843,1,Y,0
5705,govt,29,62,0,8143,1,0.673449183,Graduate,36094,1,N,0
5706,individual,31,152,28,981996,0,0.271754702,Graduate,1318,1,Y,0
5707,individual,27,36,25,48372,1,0.338435141,Graduate,30192,1,N,0
5708,govt,29,197,13,18431,1,0.272505691,Graduate,41474,1,N,0
5709,companies,21,107,4,14030,0,0.201267883,Graduate,2625,1,N,0
5710,govt,29,214,44,41277,0,0.38271898,High School,30989,1,Y,0
5711,companies,32,195,73,27093,1,0.418093776,High School,95851,1,N,0
5712,companies,65,146,13,14328,0,0.50103295,High School,535,1,N,0
5713,govt,32,235,64,47806,1,0.493659714,Graduate,8946,1,Y,0
5714,individual,39,148,1,24048,0,0.364077504,Graduate,5793,2,Y,0
5715,individual,28,62,73,30277,2,0.284674951,Post Graduate,15815,1,N,0
5716,individual,43,103,31,1611,1,0.538250157,Graduate,42627,1,Y,0
5717,companies,49,211,30,13352,0,0.310328022,Post Graduate,1004,3,Y,0
5718,individual,46,173,21,6906,1,0.331351385,Graduate,23884,1,N,0
5719,govt,38,91,72,46862,1,0.222159619,High School,16275,1,N,0
5720,govt,48,71,73,35998,0,0.802600504,Graduate,345,1,N,0
5721,individual,43,96,42,42771,1,0.680704475,Graduate,40749,1,N,0
5722,govt,53,181,73,13552,2,0.503157466,Graduate,14807,1,N,0
5723,individual,15,38,73,29201,0,0.091390362,High School,7568,1,N,0
5724,companies,20,234,0,9990,0,0.217343178,High School,17645,1,N,0
5725,govt,48,201,33,40633,0,0.532897302,High School,27291,1,N,0
5726,individual,30,80,0,13115,1,0.262153556,Graduate,19637,1,N,0
5727,companies,30,20,19,25672,2,0.55033039,Graduate,15790,2,Y,0
5728,govt,44,209,73,9970,0,0.312228541,Graduate,23668,1,Y,0
5729,companies,17,52,36,38226,1,0.001891658,High School,942,1,N,0
5730,individual,49,45,73,27355,0,0.351152359,Graduate,7962,1,N,0
5731,govt,30,45,60,55195,3,0.9874573,Graduate,18736,1,N,0
5732,govt,74,46,50,20065,1,0.837615925,Graduate,178,1,N,0
5733,individual,29,25,19,7478,1,0.493314783,Graduate,6668,1,N,0
5734,companies,43,111,73,1097,1,0.373677916,Graduate,19787,1,N,0
5735,individual,23,189,73,17223,1,0.728187194,Graduate,1272,1,Y,0
5736,individual,35,92,73,28936,0,0.385386403,Graduate,9682,1,N,0
5737,govt,31,106,73,47601,0,0.475021036,Post Graduate,15929,1,N,0
5738,companies,22,15,73,34409,4,0.324974177,High School,12243,1,N,0
5739,govt,43,160,47,28392,2,0.355495834,Graduate,4631,1,N,0
5740,companies,24,200,8,32811,0,0.922483428,High School,30134,1,N,0
5741,individual,34,165,24,6260,2,0.443920865,Graduate,6260,1,N,0
5742,individual,16,88,28,11189,2,0.432876359,High School,2167,1,N,0
5743,govt,22,36,73,40374,2,0.040178795,Graduate,36331,1,N,0
5744,govt,44,219,73,40148,3,0.303296478,Graduate,29318,1,Y,0
5745,individual,29,53,46,26290,4,0.362567071,Graduate,33328,1,N,0
5746,individual,40,48,73,6110,2,0.310043005,Graduate,26753,1,N,0
5747,companies,44,100,73,322,1,0.031371249,Graduate,38227,1,Y,0
5748,govt,20,159,46,43006,0,0.359841807,High School,12880,1,N,0
5749,companies,27,136,15,29312,0,0.255504762,Graduate,33771,1,N,0
5750,govt,18,115,73,34754,0,0.427009796,High School,9347,1,N,0
5751,govt,27,154,73,14361,3,0.66972936,Graduate,18166,1,Y,0
5752,individual,20,179,73,6896,2,0.297069404,High School,3557,1,N,0
5753,govt,20,183,73,21705,2,0.343584037,High School,1579,1,N,0
5754,individual,39,14,24,26190,0,0.502878666,Graduate,42258,1,N,0
5755,companies,33,158,73,6089,2,0.395547981,Graduate,16185,1,N,0
5756,govt,30,145,0,588,1,0.447161212,High School,29260,1,N,0
5757,govt,53,178,73,37934,3,0.200009391,Graduate,530,1,N,0
5758,individual,38,71,73,15706,6,0.362875905,Graduate,33617,1,Y,0
5759,govt,37,92,10,41227,2,0.237426228,Graduate,17065,2,Y,0
5760,govt,29,29,9,38933,1,0.359380454,Post Graduate,7279,1,Y,0
5761,individual,48,21,17,2212,0,0.361330266,Graduate,14596,1,Y,0
5762,companies,38,107,73,18324,2,0.934338748,Graduate,4171,1,N,0
5763,govt,34,238,73,40279,0,0.595697711,Graduate,25690,1,N,0
5764,govt,40,87,40,29394,1,0.590852315,High School,1948,1,N,0
5765,govt,29,199,73,12267,0,0.294073031,Graduate,42589,1,N,0
5766,individual,29,19,37,10557,0,0.571793486,Graduate,7072,1,N,0
5767,companies,27,109,73,21760,0,0.922793543,Post Graduate,2427,1,N,0
5768,govt,32,182,73,119135,1,0.278388547,Graduate,335,1,N,0
5769,companies,70,49,73,30092,1,0.208812221,Graduate,2402,1,N,0
5770,individual,51,21,1,34236,1,0.435996028,Graduate,32992,1,Y,0
5771,govt,61,65,0,198607,0,0.375212081,Graduate,20887,1,N,0
5772,companies,54,58,42,32387,0,0.545614526,Graduate,5983,1,N,0
5773,individual,67,225,0,11239,2,0.27652576,High School,47437,1,N,0
5774,companies,30,184,73,23603,1,0.361812284,Graduate,15323,1,Y,0
5775,companies,50,40,73,31466,0,0.271467036,Graduate,4175,1,N,0
5776,companies,36,191,73,19286,0,0.54893154,Graduate,9399,1,Y,0
5777,companies,44,235,68,4448,0,0.318228607,Graduate,20256,1,Y,0
5778,govt,18,193,18,14988,0,0.314375772,Graduate,3176,2,N,0
5779,govt,41,4,2,3440,0,0.92715428,High School,5378,1,N,0
5780,individual,15,127,73,48195,0,0.284550214,Graduate,2675,1,N,0
5781,govt,46,232,73,45725,0,0.185293805,Graduate,4357,1,N,0
5782,individual,48,153,73,9903,0,0.310027612,Graduate,17659,1,N,0
5783,govt,79,150,73,20445,0,0.256063503,Graduate,83529,1,N,0
5784,govt,62,61,73,53064,0,0.41526251,Post Graduate,9288,1,N,0
5785,individual,46,147,52,1614,0,0.407988473,Graduate,26500,1,Y,0
5786,companies,40,34,6,5655,0,0.390055896,Graduate,31498,1,N,0
5787,individual,40,5,73,39913,0,0.143040601,Graduate,24272,1,N,0
5788,companies,21,14,50,2588,2,0.628891908,Post Graduate,9377,2,Y,0
5789,companies,40,203,35,17946,0,0.409380852,Graduate,21874,1,N,0
5790,govt,32,42,73,49097,2,0.277974205,Post Graduate,5315,1,Y,0
5791,companies,24,204,73,13327,2,0.232444612,Post Graduate,3984,1,N,0
5792,govt,41,40,32,44959,1,0.296997856,Graduate,26469,1,Y,0
5793,govt,51,120,20,27950,1,0.404336565,Post Graduate,13853,1,Y,0
5794,govt,36,18,73,15397,3,0.22866709,Graduate,9222,1,N,0
5795,govt,49,46,73,11910,1,0.37867629,Graduate,11866,1,Y,0
5796,govt,24,140,0,33713,0,0.013206596,Graduate,19270,1,N,0
5797,govt,49,163,18,29512,1,0.036918711,Graduate,13461,1,N,0
5798,individual,15,142,7,9756,2,0.634489261,Graduate,37808,1,N,0
5799,govt,43,234,73,88506,0,0.250960451,Graduate,5887,1,N,0
5800,companies,36,74,73,47439,0,0.40001964,Graduate,8571,1,Y,0
5801,govt,32,167,38,14018,1,0.360766955,Graduate,76780,1,N,0
5802,individual,51,219,24,42397,1,0.796169201,Graduate,34563,1,Y,0
5803,individual,27,47,73,34857,0,0.100682972,Graduate,13677,1,N,0
5804,individual,27,36,73,42564,0,0.439353737,High School,30065,1,N,0
5805,companies,37,10,21,32394,0,0.393555326,Graduate,16076,1,N,0
5806,companies,42,160,73,42631,0,0.365764597,Graduate,3267,3,Y,0
5807,individual,20,114,24,41816,3,0.91185194,Graduate,6199,1,Y,0
5808,govt,21,7,0,17868,1,0.526684926,Graduate,14030,1,N,0
5809,companies,42,190,73,8511,1,0.271079269,Graduate,8153,1,N,0
5810,govt,26,54,26,36330,2,0.580176441,Graduate,2130,1,Y,0
5811,companies,80,126,73,46818,2,0.307321137,Graduate,18452,1,N,0
5812,individual,45,220,10,19095,0,0.548631106,Graduate,9211,1,N,0
5813,govt,37,3,73,28077,1,0.255769979,Graduate,2986,1,N,0
5814,individual,80,34,13,256,0,0.560314183,Graduate,14612,1,N,0
5815,companies,42,54,47,81556,2,0.091950402,Graduate,8690,1,N,0
5816,govt,24,174,24,5176,0,0.706652517,Graduate,7118,1,Y,0
5817,companies,50,126,73,32885,1,0.446533697,Graduate,15862,1,N,0
5818,companies,22,32,73,12445,1,0.130106429,Graduate,25391,1,N,0
5819,companies,17,201,10,40614,3,0.065527502,Graduate,9099,1,N,0
5820,govt,64,79,22,44908,0,0.427283175,Graduate,29769,1,N,0
5821,individual,54,180,73,42987,0,0.399352181,Graduate,17081,1,N,0
5822,govt,46,72,30,17459,0,0.254338214,Graduate,41343,1,Y,0
5823,companies,29,4,73,1715,0,0.580652455,Graduate,41743,1,N,0
5824,govt,41,166,17,4913,1,0.518438437,Graduate,3583,1,N,0
5825,govt,34,34,22,30875,0,0.246572099,Graduate,39992,1,N,0
5826,companies,31,113,73,1800,1,0.208279674,Graduate,24451,1,N,0
5827,companies,38,118,52,12506,0,0.137349497,High School,20244,2,Y,0
