id,tgt_1,int_rate,num_tl_90g_dpd_24m,emp_length,dti,home_ownership,loan_amnt,LOR,FICO_Change,annual_inc,Occupation_group,product_group,loc_group,Occupation,product,location
67326910,0,9.76,0,10+ years,27.95,RENT,14000,162,130,49000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ21,Prod3,loc430
67326912,0,5.32,0,1 year,0.7,RENT,5000,109,280,50000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ4,Prod2,loc693
67326974,0,16.55,0,N/A,14.34,OWN,19525,176,-65,60000,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ18,Prod4,loc18
67326985,0,13.18,0,10+ years,12.42,MORTGAGE,21000,194,20,91584,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ15,Prod4,loc556
67327014,0,21.99,0,N/A,32.36,MORTGAGE,7500,187,60,25000,medium_tgt_occ,high_tgt_prd,high_tgt_loc,Occ4,Prod9,loc691
67327024,0,7.26,0,10+ years,28.64,MORTGAGE,9000,214,-45,46906,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ22,Prod3,loc458
67327043,0,9.17,0,10+ years,11.39,RENT,10000,313,-5,98000,low_tgt_occ,low_tgt_prd,med_tgt_loc,Occ5,Prod2,loc762
67327045,0,18.99,0,4 years,34.35,RENT,16300,56,20,42000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod3,loc667
67327055,0,7.26,0,8 years,12.58,MORTGAGE,28000,170,-5,162500,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ30,Prod2,loc57
67327098,0,7.89,0,4 years,11.55,RENT,12500,136,-40,110000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod2,loc662
67327110,0,9.76,0,8 years,17.52,RENT,25000,134,5,60000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc728
67327115,0,9.17,1,N/A,5.52,MORTGAGE,7500,314,10,80000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ2,Prod3,loc304
67327124,0,5.32,0,N/A,17.1,MORTGAGE,16000,465,-20,85000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ47,Prod3,loc443
67327159,0,11.99,0,N/A,2.64,RENT,24000,160,-5,95000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod3,loc668
67327175,0,6.89,0,10+ years,18.94,MORTGAGE,12000,271,10,116000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod2,loc154
67327184,0,11.99,0,10+ years,25.14,RENT,3000,231,-5,55000,high_tgt_occ,high_tgt_prd,high_tgt_loc,Occ21,Prod9,loc421
67327186,0,20.99,0,3 years,33.01,RENT,3950,88,40,32000,medium_tgt_occ,high_tgt_prd,low_tgt_loc,Occ37,Prod9,loc157
67327205,0,10.64,0,10+ years,18.53,MORTGAGE,21000,139,180,75000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ42,Prod3,loc622
67327230,0,13.18,0,7 years,9.15,RENT,35000,412,-55,150000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc75
67327236,0,7.26,0,9 years,16.57,MORTGAGE,27200,182,40,170000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc491
67327246,0,11.99,1,10+ years,12.36,RENT,2500,220,60,76000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc87
67327255,0,16.55,0,< 1 year,26.48,RENT,5500,152,165,105000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ44,Prod9,loc172
67327274,0,13.18,1,10+ years,7.13,MORTGAGE,28000,298,90,280000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod11,loc299
67327281,0,9.17,0,2 years,21.92,MORTGAGE,35000,292,-50,225000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ42,Prod3,loc642
67327288,0,5.32,0,10+ years,14.14,MORTGAGE,24000,271,-50,95000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ35,Prod3,loc602
67327297,0,11.99,0,10+ years,15.05,MORTGAGE,4000,170,0,70000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc732
67327306,0,14.48,0,10+ years,8.7,MORTGAGE,35000,234,80,100000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ17,Prod3,loc575
67327314,0,11.22,0,1 year,20.17,MORTGAGE,21000,354,5,100000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc624
67327325,0,13.67,0,10+ years,7.1,MORTGAGE,12800,118,-65,60000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ13,Prod3,loc518
67327327,0,7.89,0,N/A,13.67,MORTGAGE,13000,224,-30,62500,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ47,Prod3,loc447
67327337,0,9.76,0,10+ years,9.9,OWN,6000,235,-75,75000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ30,Prod2,loc63
67327352,0,11.22,0,< 1 year,33.29,OWN,21000,378,35,130000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ26,Prod4,loc238
67327359,0,9.17,0,10+ years,5.84,MORTGAGE,26000,288,20,110688,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod2,loc300
67327384,0,16.99,0,6 years,31.82,RENT,28600,239,-35,65000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ26,Prod8,loc237
67327385,0,13.67,0,2 years,25.04,MORTGAGE,6000,186,-55,64500,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ32,Prod4,loc714
67327418,0,16.55,0,10+ years,13.65,RENT,18400,108,185,40000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc288
67327498,0,14.48,0,1 year,9.09,MORTGAGE,3500,407,-25,220000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ9,Prod9,loc170
67327506,0,17.57,0,10+ years,31.54,MORTGAGE,35000,143,-60,106000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ19,Prod3,loc183
67327527,0,13.18,0,< 1 year,17.17,RENT,10000,45,-70,25400,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ4,Prod3,loc693
67327549,0,6.89,0,4 years,13.01,RENT,10000,267,-75,57000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ4,Prod3,loc700
67327555,0,13.18,1,10+ years,10.68,MORTGAGE,5000,186,25,91000,medium_tgt_occ,high_tgt_prd,med_tgt_loc,Occ13,Prod9,loc491
67327611,0,11.99,1,10+ years,16.08,MORTGAGE,12000,258,-25,75000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ23,Prod3,loc527
67327615,0,18.49,0,7 years,28.1,MORTGAGE,33025,292,115,84000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ10,Prod2,loc287
67327625,0,13.67,0,5 years,32.64,OWN,1000,313,-45,102000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ44,Prod7,loc186
67327626,0,13.18,0,10+ years,6.22,RENT,15000,236,145,60000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ5,Prod9,loc731
67327652,0,6.89,0,8 years,16.93,OWN,33000,232,40,110000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ28,Prod3,loc561
67327672,0,9.76,0,10+ years,16.09,OWN,7000,195,10,52000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ11,Prod3,loc260
67327684,0,9.17,0,< 1 year,7.43,MORTGAGE,6000,200,85,38000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ35,Prod3,loc604
67327695,0,9.17,0,10+ years,27.19,MORTGAGE,7200,129,20,85000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ41,Prod3,loc321
67327702,0,11.99,0,10+ years,2.97,MORTGAGE,3000,118,-35,27500,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc87
67327721,0,13.18,0,N/A,22.01,MORTGAGE,15000,249,115,49500,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod3,loc239
67327732,0,9.17,0,N/A,11.27,OWN,8000,204,25,26000,low_tgt_occ,low_tgt_prd,med_tgt_loc,Occ33,Prod3,loc92
67327757,0,13.18,0,10+ years,23.2,RENT,15425,45,55,38600,high_tgt_occ,low_tgt_prd,high_tgt_loc,Occ21,Prod6,loc419
67327767,0,13.67,0,1 year,14.98,MORTGAGE,8300,168,205,28038,medium_tgt_occ,high_tgt_prd,high_tgt_loc,Occ15,Prod9,loc542
67327769,0,11.22,1,7 years,31.75,RENT,5000,138,-105,33000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc75
67327770,0,7.26,0,8 years,4.38,RENT,10000,271,-50,70000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ30,Prod3,loc54
67327801,0,12.59,2,< 1 year,10.24,MORTGAGE,7225,246,-10,76800,medium_tgt_occ,high_tgt_prd,high_tgt_loc,Occ18,Prod9,loc12
67327814,0,13.18,0,7 years,5.82,MORTGAGE,35000,183,-55,170000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ30,Prod3,loc57
67327824,0,9.76,0,10+ years,20.75,OWN,12000,125,145,110121,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ21,Prod3,loc420
67327848,0,15.41,0,10+ years,8.17,MORTGAGE,30000,330,-10,130883,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ5,Prod4,loc768
67327890,0,9.76,0,3 years,11.26,RENT,20000,251,30,60000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ46,Prod3,loc786
67327894,0,17.57,0,< 1 year,30.21,MORTGAGE,25000,225,-60,75000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ2,Prod3,loc318
67327910,0,10.64,0,4 years,12.41,RENT,15000,53,15,70000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod2,loc491
67327913,0,13.67,0,6 years,13.57,RENT,15000,134,-55,78000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod3,loc743
67327920,0,21.99,0,< 1 year,25.02,RENT,14400,114,175,65000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ4,Prod3,loc692
67327924,0,8.38,0,8 years,36.04,OWN,8950,671,0,35000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc735
67327928,0,5.32,0,10+ years,13.21,OWN,20000,260,90,100000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod3,loc390
67327960,0,11.22,0,10+ years,17.18,MORTGAGE,6000,279,50,80000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc48
67327977,0,7.89,0,10+ years,6.28,RENT,8000,121,-5,80000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc185
67327988,0,16.55,0,N/A,33.22,RENT,11075,230,95,47500,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ11,Prod3,loc276
67328018,0,11.22,8,10+ years,17.56,MORTGAGE,5000,388,10,80000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc631
67328036,0,14.48,0,10+ years,13.28,MORTGAGE,18000,200,-35,143954,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod2,loc277
67328037,0,10.64,0,9 years,35.52,MORTGAGE,8425,177,5,52000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod2,loc284
67328063,0,9.76,0,10+ years,28.55,MORTGAGE,26700,280,10,53435,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod2,loc386
67328065,0,12.59,0,10+ years,15.64,MORTGAGE,8000,316,145,90000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ38,Prod3,loc20
67328067,0,9.76,0,< 1 year,14.8,RENT,6000,156,45,39000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ4,Prod2,loc693
67328071,0,6.24,3,10+ years,22.82,MORTGAGE,25000,457,20,70000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ41,Prod2,loc334
67328091,0,10.64,0,< 1 year,6.75,MORTGAGE,14000,365,-45,125000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ30,Prod3,loc60
67328100,0,5.32,0,5 years,19.74,MORTGAGE,22000,157,10,110000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod3,loc373
67328105,0,17.57,0,10+ years,24.09,RENT,31225,225,75,83000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc52
67328106,0,10.64,0,< 1 year,30,OWN,16000,279,-35,40000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod2,loc295
67328126,0,9.76,0,5 years,13.97,RENT,9000,115,45,100000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ11,Prod3,loc257
67328138,0,10.64,0,N/A,15.52,RENT,3500,164,-35,11140,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod3,loc404
67328156,0,10.64,0,N/A,25.71,RENT,16000,271,95,55000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc108
67328166,0,13.67,0,10+ years,15.9,RENT,5000,135,20,51000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc192
67328199,0,13.67,0,< 1 year,19.69,RENT,28000,297,0,120000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod2,loc75
67328213,0,11.99,0,< 1 year,7.64,RENT,3000,93,-5,65000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ4,Prod6,loc693
67328218,0,11.22,0,5 years,8.22,OWN,30000,128,-45,289999,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ15,Prod2,loc544
67328234,0,9.17,0,3 years,12.08,OWN,18000,179,-5,96000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ34,Prod3,loc381
67328243,0,10.64,0,2 years,21.25,RENT,15000,135,160,90000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ11,Prod3,loc257
67328246,0,6.24,0,< 1 year,12.23,MORTGAGE,15000,401,40,105000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ10,Prod2,loc290
67328248,0,11.99,0,2 years,28.33,RENT,6000,154,135,40000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ32,Prod3,loc715
67328269,0,13.67,1,10+ years,10.08,RENT,2100,241,75,50000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc496
67328271,0,9.17,0,N/A,24.34,OWN,11125,446,30,60000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ27,Prod2,loc480
67328274,0,11.22,1,10+ years,10.8,MORTGAGE,35000,254,-55,254000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ35,Prod3,loc600
67328286,0,8.38,0,6 years,6.22,OWN,7500,453,-35,155000,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ34,Prod4,loc380
67328287,0,11.99,0,1 year,11.43,RENT,5000,94,170,20800,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ30,Prod3,loc54
67328293,0,13.67,0,10+ years,14.24,MORTGAGE,2000,125,170,45000,medium_tgt_occ,high_tgt_prd,high_tgt_loc,Occ42,Prod9,loc614
67328294,0,11.22,0,1 year,2.71,RENT,5000,149,30,350000,high_tgt_occ,med_tg_prd,high_tgt_loc,Occ21,Prod4,loc433
67328330,0,8.38,0,2 years,4.95,MORTGAGE,6000,230,-45,83000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ11,Prod3,loc258
67328356,0,12.59,0,10+ years,22.67,MORTGAGE,24000,158,10,87000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ11,Prod3,loc259
67328365,0,10.64,0,2 years,5.53,OWN,5000,172,15,35360,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ17,Prod3,loc579
67328387,0,16.99,0,10+ years,16.43,MORTGAGE,20000,242,-15,78150.02,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ42,Prod3,loc646
67328390,0,8.38,0,10+ years,10.25,MORTGAGE,14000,240,-70,89000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ30,Prod3,loc54
67328398,0,10.64,0,N/A,22.75,RENT,18500,150,-5,63600,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ11,Prod2,loc272
67328404,0,14.48,0,< 1 year,6.86,MORTGAGE,20000,43,35,50000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ7,Prod4,loc52
67328409,0,9.17,0,8 years,14.33,OWN,8000,309,-45,102500,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ4,Prod3,loc693
67328413,0,16.99,0,10+ years,30.1,MORTGAGE,15000,98,155,73000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ42,Prod3,loc646
67328419,0,10.64,0,10+ years,12.71,RENT,8000,58,-25,59601,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ30,Prod3,loc64
67328423,0,7.89,0,10+ years,26.06,MORTGAGE,20000,196,-55,87000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ37,Prod2,loc162
67328424,0,16.55,1,10+ years,25.2,MORTGAGE,1000,178,-15,43000,medium_tgt_occ,high_tgt_prd,low_tgt_loc,Occ37,Prod9,loc163
67328427,0,16.99,0,N/A,24.62,OWN,16100,365,5,35000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc288
67328452,0,13.67,0,10+ years,21.09,MORTGAGE,21000,182,-30,65000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ41,Prod3,loc321
67328469,0,13.67,0,10+ years,25.09,MORTGAGE,25000,161,160,94000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ23,Prod3,loc521
67328479,0,21.99,0,2 years,9,RENT,13000,139,80,36000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ47,Prod3,loc439
67328481,0,9.17,0,10+ years,7.32,MORTGAGE,16000,297,80,166000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc735
67328555,0,10.64,0,10+ years,15.92,MORTGAGE,29575,252,60,375000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ35,Prod3,loc599
67328566,0,9.17,0,8 years,26.44,MORTGAGE,7200,399,-50,90000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ36,Prod2,loc776
67328616,0,9.17,0,2 years,15.51,MORTGAGE,15000,320,-25,80000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ15,Prod3,loc544
67328618,0,17.57,0,10+ years,23.05,MORTGAGE,10000,130,-40,30200,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ13,Prod2,loc510
67328621,0,8.38,0,8 years,21.23,RENT,8000,348,-40,32000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod2,loc660
67328651,0,11.99,0,1 year,33,RENT,7200,151,-65,52800,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc754
67328656,0,17.57,1,1 year,33.19,MORTGAGE,23000,123,125,60000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc117
67328669,0,15.41,0,< 1 year,14.64,MORTGAGE,17600,140,-80,70000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ42,Prod2,loc623
67328714,0,13.67,0,< 1 year,27.48,MORTGAGE,15000,139,-30,50000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod3,loc387
67328748,0,18.2,0,N/A,24.62,OWN,12375,106,0,54000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc613
67328757,0,9.17,0,5 years,18.09,RENT,10000,107,90,85000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc763
67328769,0,12.59,0,10+ years,23.04,MORTGAGE,20000,162,85,60000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ11,Prod2,loc258
67328772,0,7.89,0,1 year,24.82,MORTGAGE,25000,280,-75,240000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod2,loc284
67328819,0,13.18,0,10+ years,19.81,OWN,16325,270,40,55000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc750
67328837,0,13.18,0,8 years,26.04,RENT,14100,164,-100,35256,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod3,loc151
67328866,0,12.59,0,10+ years,24.74,MORTGAGE,10000,314,10,68000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod2,loc159
67328881,0,11.22,0,10+ years,6.29,MORTGAGE,18000,267,30,277000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ42,Prod3,loc623
67328896,0,18.2,0,5 years,31.37,RENT,20000,100,195,80000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ8,Prod3,loc171
67328911,0,12.59,0,N/A,21.92,OWN,6900,145,-15,15000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod2,loc299
67328957,0,11.99,0,4 years,4.94,MORTGAGE,10000,189,80,68000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ33,Prod9,loc79
67328978,0,19.99,0,8 years,13.67,RENT,30000,108,-40,75406,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc717
67329082,0,17.86,0,2 years,33.97,RENT,25000,173,110,92000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc770
67329118,0,16.55,0,5 years,8.9,MORTGAGE,28625,48,95,200000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod3,loc237
67329127,0,7.26,0,< 1 year,8.41,RENT,10000,189,-60,103000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ19,Prod3,loc176
67329142,0,12.59,0,10+ years,9.96,MORTGAGE,20000,161,-20,93000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ30,Prod2,loc64
67329150,0,11.22,0,6 years,16.8,RENT,7200,135,20,35000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc288
67329156,0,13.67,0,10+ years,21.08,MORTGAGE,28000,193,-10,72000,medium_tgt_occ,med_tg_prd,high_tgt_loc,Occ42,Prod4,loc614
67329182,0,9.76,0,2 years,15.74,MORTGAGE,25000,247,-40,87000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ17,Prod3,loc576
67329205,0,6.89,0,5 years,14.39,RENT,16000,174,-15,130000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ18,Prod3,loc15
67329218,0,13.18,0,10+ years,18.04,MORTGAGE,11200,367,25,32000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc96
67329233,0,13.67,0,9 years,26.5,RENT,28000,166,145,70000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ5,Prod1,loc736
67329241,0,9.76,0,10+ years,27.12,MORTGAGE,28000,161,0,75000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod2,loc284
67329258,0,7.89,0,10+ years,6.54,MORTGAGE,35000,309,5,170000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ39,Prod3,loc251
67329259,0,14.48,0,7 years,30.03,MORTGAGE,15000,127,135,46000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod3,loc131
67329264,0,9.76,0,10+ years,14.7,MORTGAGE,10000,149,-60,75000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod6,loc232
67329266,0,6.24,0,< 1 year,20.26,MORTGAGE,12000,268,105,75000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ2,Prod1,loc314
67329274,0,11.22,2,10+ years,5.46,MORTGAGE,2200,164,0,80906,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ30,Prod3,loc60
67329279,0,13.67,0,10+ years,25.16,MORTGAGE,30000,214,-50,107000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ19,Prod3,loc179
67329298,0,21.99,0,2 years,9.55,MORTGAGE,12000,165,160,160000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ24,Prod3,loc344
67329302,0,5.32,0,6 years,5.71,OWN,9600,250,116,80000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc496
67329324,0,20.99,0,10+ years,12.21,MORTGAGE,25000,385,-30,75000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc496
67329327,0,10.64,0,9 years,33.58,MORTGAGE,15825,202,-75,63000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc722
67329396,0,10.64,0,10+ years,8.02,OWN,28000,178,25,210000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ14,Prod4,loc400
67329415,0,18.2,0,9 years,22.4,MORTGAGE,15000,184,-5,68000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ41,Prod3,loc328
67329425,0,11.22,0,2 years,17.57,MORTGAGE,7000,217,-55,92000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod2,loc399
67329429,0,18.2,0,10+ years,14.56,RENT,19200,163,150,66000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc718
67329431,0,7.26,0,10+ years,11.19,MORTGAGE,10000,222,15,83000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ27,Prod3,loc480
67329453,0,10.64,0,N/A,2.4,OWN,12600,425,250,35000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ4,Prod6,loc693
67329457,0,13.18,0,< 1 year,23.36,RENT,2800,158,-10,52000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ36,Prod6,loc780
67329467,0,7.89,0,3 years,23.5,MORTGAGE,7200,369,-25,40000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc768
67329476,0,7.26,0,9 years,30.08,RENT,5400,143,0,35000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc736
67329508,0,11.22,0,7 years,19.78,MORTGAGE,14000,111,65,48000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod3,loc240
67329510,0,6.24,0,1 year,11.04,RENT,14000,311,-5,50000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc279
67329518,0,7.89,0,8 years,17.41,RENT,22000,191,-45,80000,low_tgt_occ,low_tgt_prd,med_tgt_loc,Occ33,Prod6,loc92
67335126,0,15.41,0,< 1 year,23.82,MORTGAGE,3000,189,85,27000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ33,Prod4,loc117
67335261,0,10.64,0,5 years,5.1,MORTGAGE,5400,280,150,44000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod2,loc404
67335290,0,11.22,0,7 years,13.79,RENT,7200,126,75,166000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod6,loc660
67335386,0,13.67,0,< 1 year,31.26,RENT,7675,247,50,53500,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc48
67335392,0,17.57,0,5 years,32.65,MORTGAGE,7725,97,110,45000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc289
67335468,0,21.99,0,10+ years,25,OWN,19175,231,0,60000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ42,Prod6,loc614
67335509,0,13.18,0,< 1 year,11.18,MORTGAGE,24000,139,70,150000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ4,Prod3,loc690
